,TF,Target,Label
4651,103,205,0
4652,103,444,0
4653,103,524,0
4654,103,771,0
4655,103,997,0
4656,103,624,0
4657,103,400,0
4658,103,436,0
4659,103,234,0
4660,104,321,0
4661,104,202,0
4662,105,1029,0
4663,105,623,0
4664,105,310,0
4665,105,430,0
4666,105,617,0
4667,105,347,0
4668,105,1005,0
4669,105,620,0
4670,107,552,0
4671,107,332,0
4672,107,613,0
4673,107,43,0
4674,107,223,0
4675,107,1052,0
4676,108,780,0
4677,111,964,0
4678,111,845,0
4679,111,989,0
4680,111,673,0
4681,111,86,0
4682,116,753,0
4683,116,781,0
4684,116,1030,0
4685,116,994,0
4686,116,371,0
4687,116,974,0
4688,116,1002,0
4689,116,948,0
4690,116,309,0
4691,116,752,0
4692,117,875,0
4693,117,985,0
4694,118,486,0
4695,118,1048,0
4696,118,180,0
4697,118,154,0
4698,118,979,0
4699,118,697,0
4700,118,87,0
4701,118,1073,0
4702,118,800,0
4703,118,974,0
4704,118,686,0
4705,118,375,0
4706,118,487,0
4707,118,706,0
4708,118,327,0
4709,118,803,0
4710,118,702,0
4711,118,830,0
4712,118,388,0
4713,118,355,0
4714,118,859,0
4715,118,644,0
4716,118,115,0
4717,118,872,0
4718,118,860,0
4719,119,841,0
4720,119,944,0
4721,119,2,0
4722,123,874,0
4723,123,952,0
4724,123,140,0
4725,123,64,0
4726,125,283,0
4727,125,453,0
4728,125,342,0
4729,125,923,0
4730,125,736,0
4731,125,384,0
4732,125,52,0
4733,125,1096,0
4734,125,297,0
4735,125,67,0
4736,125,257,0
4737,125,200,0
4738,125,1018,0
4739,125,1031,0
4740,125,995,0
4741,125,480,0
4742,125,195,0
4743,125,902,0
4744,136,748,0
4745,136,248,0
4746,136,1035,0
4747,136,653,0
4748,136,847,0
4749,141,106,0
4750,141,928,0
4751,141,1102,0
4752,141,537,0
4753,141,622,0
4754,141,279,0
4755,141,692,0
4756,141,1056,0
4757,145,834,0
4758,145,1110,0
4759,145,172,0
4760,148,871,0
4761,148,678,0
4762,148,93,0
4763,148,25,0
4764,148,638,0
4765,149,743,0
4766,149,243,0
4767,149,49,0
4768,149,117,0
4769,149,846,0
4770,149,455,0
4771,160,956,0
4772,160,1085,0
4773,160,639,0
4774,160,140,0
4775,160,563,0
4776,160,221,0
4777,160,817,0
4778,160,1012,0
4779,160,168,0
4780,163,442,0
4781,163,1099,0
4782,163,815,0
4783,163,1055,0
4784,163,523,0
4785,163,229,0
4786,167,938,0
4787,167,528,0
4788,167,1087,0
4789,167,725,0
4790,167,529,0
4791,167,903,0
4792,167,431,0
4793,167,618,0
4794,167,82,0
4795,167,97,0
4796,167,29,0
4797,167,742,0
4798,167,982,0
4799,167,509,0
4800,167,176,0
4801,170,343,0
4802,170,831,0
4803,170,578,0
4804,170,472,0
4805,170,416,0
4806,171,855,0
4807,171,215,0
4808,171,322,0
4809,171,1046,0
4810,171,406,0
4811,171,85,0
4812,171,138,0
4813,171,631,0
4814,171,277,0
4815,171,578,0
4816,171,247,0
4817,171,703,0
4818,171,533,0
4819,171,380,0
4820,171,616,0
4821,171,927,0
4822,172,302,0
4823,172,879,0
4824,172,506,0
4825,172,739,0
4826,174,567,0
4827,174,350,0
4828,174,1058,0
4829,174,197,0
4830,174,519,0
4831,174,588,0
4832,174,418,0
4833,174,151,0
4834,174,593,0
4835,175,94,0
4836,175,635,0
4837,175,68,0
4838,175,32,0
4839,176,150,0
4840,177,581,0
4841,177,361,0
4842,177,1115,0
4843,177,431,0
4844,177,81,0
4845,177,969,0
4846,177,474,0
4847,177,805,0
4848,177,852,0
4849,177,214,0
4850,177,690,0
4851,178,145,0
4852,178,197,0
4853,179,608,0
4854,179,688,0
4855,179,570,0
4856,179,342,0
4857,179,264,0
4858,181,807,0
4859,181,37,0
4860,181,824,0
4861,181,1072,0
4862,181,202,0
4863,182,398,0
4864,182,750,0
4865,182,402,0
4866,182,310,0
4867,182,448,0
4868,182,458,0
4869,182,416,0
4870,185,376,0
4871,185,164,0
4872,185,255,0
4873,185,310,0
4874,185,620,0
4875,185,92,0
4876,185,186,0
4877,185,1025,0
4878,185,77,0
4879,185,344,0
4880,185,969,0
4881,185,241,0
4882,185,1103,0
4883,185,1077,0
4884,185,568,0
4885,185,617,0
4886,185,82,0
4887,185,496,0
4888,185,907,0
4889,185,584,0
4890,185,799,0
4891,185,529,0
4892,185,627,0
4893,185,404,0
4894,185,625,0
4895,185,373,0
4896,185,197,0
4897,185,117,0
4898,185,732,0
4899,185,481,0
4900,185,490,0
4901,185,519,0
4902,185,321,0
4903,185,1018,0
4904,185,485,0
4905,185,650,0
4906,185,910,0
4907,185,243,0
4908,185,1015,0
4909,185,392,0
4910,185,808,0
4911,185,694,0
4912,185,664,0
4913,185,74,0
4914,189,742,0
4915,189,528,0
4916,189,337,0
4917,189,1053,0
4918,189,180,0
4919,189,334,0
4920,189,930,0
4921,189,261,0
4922,189,315,0
4923,189,755,0
4924,189,15,0
4925,189,356,0
4926,192,916,0
4927,192,163,0
4928,192,513,0
4929,192,74,0
4930,192,84,0
4931,196,772,0
4932,196,13,0
4933,196,216,0
4934,196,1096,0
4935,196,383,0
4936,196,511,0
4937,196,692,0
4938,196,166,0
4939,196,298,0
4940,196,178,0
4941,196,729,0
4942,196,446,0
4943,196,902,0
4944,196,237,0
4945,196,792,0
4946,198,266,0
4947,201,671,0
4948,201,126,0
4949,201,190,0
4950,201,114,0
4951,203,243,0
4952,203,162,0
4953,204,524,0
4954,204,795,0
4955,204,289,0
4956,204,913,0
4957,204,1112,0
4958,204,822,0
4959,204,645,0
4960,204,833,0
4961,209,413,0
4962,209,887,0
4963,209,1084,0
4964,209,74,0
4965,210,66,0
4966,210,976,0
4967,210,865,0
4968,210,228,0
4969,210,451,0
4970,210,214,0
4971,212,469,0
4972,212,421,0
4973,212,487,0
4974,212,558,0
4975,212,1058,0
4976,212,1072,0
4977,212,729,0
4978,212,571,0
4979,212,856,0
4980,214,739,0
4981,214,567,0
4982,214,116,0
4983,214,977,0
4984,214,161,0
4985,217,434,0
4986,217,230,0
4987,217,773,0
4988,217,654,0
4989,217,1076,0
4990,217,135,0
4991,217,547,0
4992,217,818,0
4993,217,655,0
4994,217,546,0
4995,217,445,0
4996,217,1093,0
4997,217,1013,0
4998,218,719,0
4999,218,136,0
5000,218,19,0
5001,218,329,0
5002,218,1041,0
5003,218,1074,0
5004,218,24,0
5005,218,275,0
5006,218,564,0
5007,221,795,0
5008,221,248,0
5009,221,198,0
5010,221,853,0
5011,221,245,0
5012,221,398,0
5013,221,838,0
5014,221,910,0
5015,221,812,0
5016,221,622,0
5017,221,110,0
5018,221,699,0
5019,221,868,0
5020,221,515,0
5021,221,957,0
5022,221,887,0
5023,221,663,0
5024,221,701,0
5025,221,944,0
5026,221,76,0
5027,221,207,0
5028,221,36,0
5029,221,1071,0
5030,223,711,0
5031,223,717,0
5032,225,370,0
5033,225,1048,0
5034,225,1022,0
5035,225,243,0
5036,225,815,0
5037,225,298,0
5038,225,82,0
5039,225,505,0
5040,225,1050,0
5041,225,1038,0
5042,225,360,0
5043,225,679,0
5044,225,760,0
5045,235,485,0
5046,235,615,0
5047,236,767,0
5048,236,837,0
5049,236,314,0
5050,236,895,0
5051,238,884,0
5052,238,1023,0
5053,238,401,0
5054,238,351,0
5055,238,843,0
5056,238,545,0
5057,242,1093,0
5058,242,195,0
5059,242,920,0
5060,242,969,0
5061,242,223,0
5062,242,858,0
5063,242,954,0
5064,242,956,0
5065,242,37,0
5066,242,132,0
5067,242,1065,0
5068,242,736,0
5069,242,338,0
5070,242,623,0
5071,245,376,0
5072,245,851,0
5073,245,25,0
5074,245,732,0
5075,245,191,0
5076,245,516,0
5077,245,519,0
5078,245,230,0
5079,245,185,0
5080,245,46,0
5081,245,1010,0
5082,245,515,0
5083,245,1037,0
5084,245,1033,0
5085,245,266,0
5086,245,51,0
5087,245,838,0
5088,245,102,0
5089,245,603,0
5090,245,613,0
5091,245,101,0
5092,247,1053,0
5093,247,605,0
5094,247,413,0
5095,247,713,0
5096,247,58,0
5097,247,653,0
5098,247,520,0
5099,247,334,0
5100,247,723,0
5101,247,627,0
5102,247,755,0
5103,247,207,0
5104,247,542,0
5105,247,845,0
5106,247,375,0
5107,247,534,0
5108,247,623,0
5109,249,112,0
5110,249,1007,0
5111,249,219,0
5112,249,391,0
5113,249,1100,0
5114,249,891,0
5115,249,535,0
5116,250,184,0
5117,250,649,0
5118,250,112,0
5119,253,580,0
5120,253,132,0
5121,255,179,0
5122,258,72,0
5123,258,15,0
5124,258,1107,0
5125,258,650,0
5126,258,432,0
5127,260,457,0
5128,260,220,0
5129,260,421,0
5130,260,847,0
5131,260,860,0
5132,260,35,0
5133,260,30,0
5134,260,728,0
5135,260,206,0
5136,265,268,0
5137,265,293,0
5138,265,172,0
5139,265,682,0
5140,265,405,0
5141,268,614,0
5142,268,445,0
5143,269,822,0
5144,269,1053,0
5145,269,489,0
5146,269,48,0
5147,269,31,0
5148,269,302,0
5149,269,779,0
5150,269,98,0
5151,269,904,0
5152,269,372,0
5153,269,391,0
5154,269,126,0
5155,269,523,0
5156,269,846,0
5157,269,54,0
5158,269,720,0
5159,269,518,0
5160,269,679,0
5161,269,815,0
5162,269,398,0
5163,270,621,0
5164,270,159,0
5165,270,997,0
5166,270,343,0
5167,272,505,0
5168,272,1104,0
5169,272,610,0
5170,272,645,0
5171,273,368,0
5172,273,619,0
5173,273,798,0
5174,273,688,0
5175,273,147,0
5176,273,1082,0
5177,273,446,0
5178,273,388,0
5179,273,542,0
5180,273,185,0
5181,279,97,0
5182,279,668,0
5183,279,728,0
5184,279,292,0
5185,279,438,0
5186,279,513,0
5187,279,332,0
5188,279,91,0
5189,279,710,0
5190,279,925,0
5191,279,42,0
5192,279,908,0
5193,279,762,0
5194,280,891,0
5195,280,646,0
5196,280,975,0
5197,280,774,0
5198,280,5,0
5199,280,122,0
5200,280,402,0
5201,280,250,0
5202,280,934,0
5203,280,336,0
5204,280,327,0
5205,280,474,0
5206,280,797,0
5207,280,790,0
5208,280,594,0
5209,280,238,0
5210,280,247,0
5211,280,73,0
5212,280,824,0
5213,280,414,0
5214,280,82,0
5215,280,1115,0
5216,280,23,0
5217,286,734,0
5218,286,710,0
5219,286,974,0
5220,286,172,0
5221,286,1080,0
5222,286,567,0
5223,286,1045,0
5224,286,542,0
5225,286,822,0
5226,286,440,0
5227,286,1023,0
5228,286,444,0
5229,286,230,0
5230,286,380,0
5231,286,88,0
5232,286,747,0
5233,287,242,0
5234,287,400,0
5235,287,344,0
5236,287,507,0
5237,287,127,0
5238,287,708,0
5239,287,20,0
5240,287,1034,0
5241,287,229,0
5242,287,1052,0
5243,287,672,0
5244,287,455,0
5245,287,492,0
5246,287,677,0
5247,287,47,0
5248,287,98,0
5249,287,374,0
5250,287,721,0
5251,290,823,0
5252,292,819,0
5253,292,166,0
5254,292,952,0
5255,292,376,0
5256,292,33,0
5257,292,702,0
5258,292,478,0
5259,292,895,0
5260,292,395,0
5261,292,79,0
5262,292,889,0
5263,292,1106,0
5264,292,468,0
5265,292,1090,0
5266,292,859,0
5267,292,824,0
5268,292,876,0
5269,292,124,0
5270,292,240,0
5271,292,795,0
5272,292,988,0
5273,292,324,0
5274,292,764,0
5275,292,431,0
5276,292,110,0
5277,292,624,0
5278,292,5,0
5279,292,97,0
5280,292,581,0
5281,292,428,0
5282,292,776,0
5283,292,341,0
5284,292,637,0
5285,292,1036,0
5286,292,684,0
5287,292,937,0
5288,292,669,0
5289,292,931,0
5290,292,949,0
5291,292,25,0
5292,292,1008,0
5293,292,491,0
5294,292,583,0
5295,292,657,0
5296,292,236,0
5297,292,523,0
5298,292,453,0
5299,292,962,0
5300,292,338,0
5301,292,897,0
5302,293,656,0
5303,293,638,0
5304,296,413,0
5305,296,847,0
5306,296,987,0
5307,296,528,0
5308,296,924,0
5309,296,658,0
5310,296,1052,0
5311,296,580,0
5312,296,565,0
5313,296,203,0
5314,296,1069,0
5315,296,1106,0
5316,296,937,0
5317,298,499,0
5318,298,1109,0
5319,298,203,0
5320,298,743,0
5321,302,778,0
5322,302,187,0
5323,302,641,0
5324,305,12,0
5325,305,803,0
5326,305,227,0
5327,305,1022,0
5328,305,558,0
5329,305,804,0
5330,305,61,0
5331,308,508,0
5332,308,37,0
5333,308,713,0
5334,308,21,0
5335,312,732,0
5336,312,17,0
5337,312,356,0
5338,314,332,0
5339,314,487,0
5340,314,652,0
5341,314,548,0
5342,314,690,0
5343,319,206,0
5344,319,359,0
5345,319,258,0
5346,319,1088,0
5347,319,60,0
5348,319,696,0
5349,319,248,0
5350,319,1067,0
5351,320,147,0
5352,320,504,0
5353,320,8,0
5354,320,536,0
5355,320,1045,0
5356,324,349,0
5357,324,808,0
5358,324,1010,0
5359,324,161,0
5360,324,33,0
5361,325,90,0
5362,325,863,0
5363,325,31,0
5364,325,154,0
5365,325,201,0
5366,325,168,0
5367,325,290,0
5368,325,20,0
5369,325,728,0
5370,325,437,0
5371,325,7,0
5372,325,465,0
5373,327,187,0
5374,327,453,0
5375,327,899,0
5376,327,767,0
5377,328,743,0
5378,328,840,0
5379,328,467,0
5380,328,354,0
5381,328,806,0
5382,328,1073,0
5383,328,1057,0
5384,328,982,0
5385,328,1075,0
5386,328,117,0
5387,328,293,0
5388,328,194,0
5389,328,726,0
5390,328,389,0
5391,328,46,0
5392,328,240,0
5393,328,701,0
5394,328,921,0
5395,328,459,0
5396,328,84,0
5397,328,887,0
5398,328,348,0
5399,328,111,0
5400,328,870,0
5401,328,50,0
5402,328,626,0
5403,328,732,0
5404,328,1066,0
5405,329,174,0
5406,329,494,0
5407,329,80,0
5408,329,0,0
5409,329,895,0
5410,329,260,0
5411,329,792,0
5412,329,484,0
5413,329,957,0
5414,329,931,0
5415,329,747,0
5416,329,464,0
5417,329,759,0
5418,329,719,0
5419,334,1026,0
5420,334,562,0
5421,334,82,0
5422,334,661,0
5423,334,641,0
5424,334,570,0
5425,334,479,0
5426,334,894,0
5427,339,603,0
5428,339,772,0
5429,342,201,0
5430,342,118,0
5431,342,967,0
5432,342,6,0
5433,343,83,0
5434,343,1097,0
5435,346,340,0
5436,346,507,0
5437,346,979,0
5438,346,271,0
5439,346,1004,0
5440,346,131,0
5441,346,648,0
5442,346,546,0
5443,348,386,0
5444,349,818,0
5445,349,760,0
5446,349,671,0
5447,349,997,0
5448,349,783,0
5449,349,678,0
5450,349,485,0
5451,350,1090,0
5452,350,938,0
5453,350,375,0
5454,350,152,0
5455,350,487,0
5456,350,283,0
5457,350,773,0
5458,352,303,0
5459,352,1008,0
5460,352,664,0
5461,354,335,0
5462,354,942,0
5463,354,936,0
5464,354,117,0
5465,355,432,0
5466,355,102,0
5467,355,362,0
5468,355,634,0
5469,356,115,0
5470,356,419,0
5471,356,466,0
5472,356,873,0
5473,356,163,0
5474,356,981,0
5475,358,40,0
5476,358,504,0
5477,361,822,0
5478,361,934,0
5479,361,586,0
5480,361,454,0
5481,361,649,0
5482,361,117,0
5483,361,1101,0
5484,361,523,0
5485,361,890,0
5486,361,715,0
5487,361,289,0
5488,361,308,0
5489,362,88,0
5490,362,947,0
5491,362,822,0
5492,362,388,0
5493,362,959,0
5494,362,31,0
5495,362,318,0
5496,362,518,0
5497,362,358,0
5498,362,538,0
5499,362,123,0
5500,362,200,0
5501,362,385,0
5502,362,65,0
5503,362,131,0
5504,362,864,0
5505,362,67,0
5506,362,347,0
5507,363,235,0
5508,364,491,0
5509,364,518,0
5510,364,375,0
5511,364,1095,0
5512,364,178,0
5513,364,267,0
5514,364,333,0
5515,364,469,0
5516,364,1007,0
5517,364,1058,0
5518,364,801,0
5519,364,1014,0
5520,364,324,0
5521,364,853,0
5522,364,707,0
5523,364,602,0
5524,364,203,0
5525,364,580,0
5526,364,456,0
5527,364,1093,0
5528,364,1048,0
5529,364,1059,0
5530,364,662,0
5531,364,22,0
5532,364,99,0
5533,364,215,0
5534,367,1071,0
5535,367,31,0
5536,367,763,0
5537,367,76,0
5538,367,107,0
5539,367,144,0
5540,367,165,0
5541,367,48,0
5542,369,272,0
5543,369,512,0
5544,369,435,0
5545,369,864,0
5546,369,194,0
5547,369,259,0
5548,369,70,0
5549,369,818,0
5550,369,447,0
5551,369,157,0
5552,369,934,0
5553,369,450,0
5554,369,626,0
5555,370,508,0
5556,370,919,0
5557,370,237,0
5558,370,252,0
5559,370,645,0
5560,370,488,0
5561,370,271,0
5562,370,714,0
5563,374,214,0
5564,374,805,0
5565,374,990,0
5566,374,966,0
5567,374,293,0
5568,374,34,0
5569,374,439,0
5570,374,425,0
5571,374,994,0
5572,374,462,0
5573,374,248,0
5574,374,656,0
5575,377,331,0
5576,379,214,0
5577,379,341,0
5578,384,422,0
5579,385,839,0
5580,385,112,0
5581,385,132,0
5582,385,1,0
5583,385,140,0
5584,385,238,0
5585,385,560,0
5586,386,414,0
5587,386,641,0
5588,387,892,0
5589,390,908,0
5590,390,420,0
5591,390,78,0
5592,392,512,0
5593,392,278,0
5594,392,170,0
5595,392,828,0
5596,392,819,0
5597,393,1104,0
5598,393,830,0
5599,393,127,0
5600,393,1106,0
5601,393,236,0
5602,393,636,0
5603,393,637,0
5604,393,553,0
5605,393,770,0
5606,393,921,0
5607,393,395,0
5608,393,1069,0
5609,393,510,0
5610,393,517,0
5611,393,814,0
5612,393,309,0
5613,393,533,0
5614,393,584,0
5615,393,650,0
5616,393,909,0
5617,393,1076,0
5618,393,366,0
5619,393,252,0
5620,393,1023,0
5621,393,781,0
5622,393,386,0
5623,401,90,0
5624,401,472,0
5625,401,882,0
5626,401,432,0
5627,402,220,0
5628,402,296,0
5629,402,638,0
5630,402,205,0
5631,402,395,0
5632,402,497,0
5633,402,779,0
5634,402,245,0
5635,402,650,0
5636,402,283,0
5637,402,1009,0
5638,402,1029,0
5639,402,429,0
5640,402,1013,0
5641,402,792,0
5642,402,68,0
5643,402,521,0
5644,402,84,0
5645,402,885,0
5646,402,23,0
5647,402,418,0
5648,402,347,0
5649,402,1005,0
5650,402,997,0
5651,403,995,0
5652,403,897,0
5653,403,340,0
5654,403,254,0
5655,407,791,0
5656,407,120,0
5657,407,786,0
5658,407,693,0
5659,407,689,0
5660,407,750,0
5661,407,510,0
5662,407,906,0
5663,407,882,0
5664,407,363,0
5665,407,809,0
5666,407,998,0
5667,407,41,0
5668,409,390,0
5669,409,70,0
5670,409,100,0
5671,409,163,0
5672,409,651,0
5673,409,841,0
5674,409,103,0
5675,409,551,0
5676,409,160,0
5677,409,373,0
5678,409,1071,0
5679,409,221,0
5680,409,488,0
5681,409,735,0
5682,409,449,0
5683,409,1108,0
5684,409,364,0
5685,411,575,0
5686,411,335,0
5687,411,424,0
5688,411,366,0
5689,411,44,0
5690,411,1061,0
5691,411,651,0
5692,411,85,0
5693,411,677,0
5694,411,247,0
5695,411,79,0
5696,411,284,0
5697,411,365,0
5698,415,409,0
5699,415,449,0
5700,415,907,0
5701,415,71,0
5702,415,630,0
5703,415,145,0
5704,415,740,0
5705,415,157,0
5706,415,1087,0
5707,416,940,0
5708,416,810,0
5709,416,892,0
5710,416,655,0
5711,416,205,0
5712,416,52,0
5713,416,1105,0
5714,416,467,0
5715,417,528,0
5716,417,616,0
5717,418,532,0
5718,418,440,0
5719,418,1027,0
5720,423,90,0
5721,423,645,0
5722,423,587,0
5723,423,298,0
5724,423,567,0
5725,423,1086,0
5726,423,455,0
5727,423,886,0
5728,423,446,0
5729,423,181,0
5730,423,968,0
5731,423,243,0
5732,423,592,0
5733,423,934,0
5734,423,778,0
5735,423,846,0
5736,425,148,0
5737,425,645,0
5738,425,245,0
5739,425,1094,0
5740,425,119,0
5741,425,792,0
5742,425,401,0
5743,425,33,0
5744,425,696,0
5745,425,748,0
5746,425,740,0
5747,425,175,0
5748,425,482,0
5749,425,978,0
5750,425,806,0
5751,425,632,0
5752,426,166,0
5753,426,334,0
5754,426,546,0
5755,426,915,0
5756,426,1033,0
5757,426,352,0
5758,426,503,0
5759,426,529,0
5760,426,850,0
5761,426,112,0
5762,426,471,0
5763,426,59,0
5764,426,513,0
5765,426,641,0
5766,426,891,0
5767,428,786,0
5768,428,577,0
5769,428,971,0
5770,428,194,0
5771,428,716,0
5772,428,923,0
5773,428,90,0
5774,428,493,0
5775,428,821,0
5776,428,702,0
5777,428,643,0
5778,428,1064,0
5779,430,427,0
5780,430,177,0
5781,430,624,0
5782,430,196,0
5783,434,842,0
5784,435,929,0
5785,435,616,0
5786,435,837,0
5787,435,299,0
5788,435,363,0
5789,435,894,0
5790,435,844,0
5791,435,395,0
5792,435,859,0
5793,435,896,0
5794,435,486,0
5795,435,991,0
5796,435,558,0
5797,435,907,0
5798,437,165,0
5799,439,140,0
5800,443,261,0
5801,443,264,0
5802,443,945,0
5803,443,1010,0
5804,443,1099,0
5805,443,279,0
5806,443,378,0
5807,443,1116,0
5808,443,1043,0
5809,443,1098,0
5810,443,824,0
5811,443,54,0
5812,443,283,0
5813,443,58,0
5814,443,685,0
5815,443,240,0
5816,443,730,0
5817,443,650,0
5818,443,285,0
5819,444,46,0
5820,444,1061,0
5821,444,669,0
5822,444,427,0
5823,444,1044,0
5824,444,951,0
5825,445,86,0
5826,445,276,0
5827,445,737,0
5828,445,1118,0
5829,445,1042,0
5830,445,220,0
5831,445,965,0
5832,445,402,0
5833,445,1078,0
5834,445,314,0
5835,445,392,0
5836,445,627,0
5837,445,522,0
5838,445,826,0
5839,445,747,0
5840,445,283,0
5841,446,893,0
5842,446,923,0
5843,446,399,0
5844,446,158,0
5845,446,728,0
5846,446,71,0
5847,446,244,0
5848,446,137,0
5849,446,748,0
5850,446,1068,0
5851,446,885,0
5852,446,788,0
5853,446,91,0
5854,446,512,0
5855,446,971,0
5856,446,192,0
5857,446,571,0
5858,446,529,0
5859,446,730,0
5860,446,285,0
5861,446,427,0
5862,446,38,0
5863,446,633,0
5864,448,822,0
5865,448,510,0
5866,448,1051,0
5867,448,425,0
5868,448,5,0
5869,450,71,0
5870,450,74,0
5871,450,161,0
5872,450,213,0
5873,453,632,0
5874,453,1088,0
5875,453,1053,0
5876,453,89,0
5877,453,207,0
5878,455,816,0
5879,455,36,0
5880,455,385,0
5881,455,582,0
5882,455,144,0
5883,455,357,0
5884,455,592,0
5885,455,431,0
5886,456,419,0
5887,456,712,0
5888,456,135,0
5889,456,103,0
5890,457,1020,0
5891,458,170,0
5892,458,14,0
5893,458,572,0
5894,458,496,0
5895,458,736,0
5896,458,343,0
5897,458,816,0
5898,459,45,0
5899,459,209,0
5900,459,741,0
5901,459,772,0
5902,459,709,0
5903,459,609,0
5904,459,976,0
5905,459,311,0
5906,459,601,0
5907,459,764,0
5908,460,879,0
5909,460,74,0
5910,460,332,0
5911,460,605,0
5912,460,798,0
5913,460,259,0
5914,460,993,0
5915,460,1062,0
5916,460,376,0
5917,460,897,0
5918,460,491,0
5919,460,563,0
5920,460,144,0
5921,460,176,0
5922,460,363,0
5923,460,982,0
5924,460,616,0
5925,460,929,0
5926,460,791,0
5927,460,504,0
5928,460,697,0
5929,460,774,0
5930,460,159,0
5931,460,552,0
5932,460,662,0
5933,460,885,0
5934,460,147,0
5935,460,651,0
5936,460,998,0
5937,460,8,0
5938,460,61,0
5939,460,315,0
5940,460,604,0
5941,460,404,0
5942,460,759,0
5943,460,1023,0
5944,460,117,0
5945,460,101,0
5946,460,821,0
5947,460,933,0
5948,460,229,0
5949,460,585,0
5950,460,81,0
5951,460,953,0
5952,460,682,0
5953,466,956,0
5954,466,530,0
5955,466,797,0
5956,466,19,0
5957,468,414,0
5958,468,382,0
5959,468,192,0
5960,468,187,0
5961,468,728,0
5962,468,370,0
5963,468,168,0
5964,468,904,0
5965,475,513,0
5966,475,883,0
5967,475,1,0
5968,475,592,0
5969,475,1115,0
5970,475,596,0
5971,475,633,0
5972,475,273,0
5973,475,288,0
5974,475,192,0
5975,475,344,0
5976,475,646,0
5977,477,903,0
5978,477,990,0
5979,477,484,0
5980,477,904,0
5981,477,927,0
5982,477,406,0
5983,477,513,0
5984,479,791,0
5985,479,4,0
5986,479,661,0
5987,479,975,0
5988,479,663,0
5989,479,281,0
5990,479,216,0
5991,479,853,0
5992,480,769,0
5993,480,662,0
5994,480,299,0
5995,480,521,0
5996,480,595,0
5997,481,168,0
5998,481,232,0
5999,481,363,0
6000,481,746,0
6001,482,520,0
6002,482,440,0
6003,482,777,0
6004,482,944,0
6005,482,315,0
6006,483,997,0
6007,483,804,0
6008,483,8,0
6009,483,100,0
6010,484,1097,0
6011,484,515,0
6012,484,1058,0
6013,484,492,0
6014,484,387,0
6015,484,1046,0
6016,484,756,0
6017,486,117,0
6018,486,850,0
6019,489,596,0
6020,489,766,0
6021,495,109,0
6022,495,849,0
6023,495,259,0
6024,495,845,0
6025,495,547,0
6026,495,797,0
6027,495,559,0
6028,495,424,0
6029,495,545,0
6030,495,1110,0
6031,495,149,0
6032,495,122,0
6033,495,743,0
6034,495,448,0
6035,495,940,0
6036,495,731,0
6037,495,780,0
6038,495,746,0
6039,495,30,0
6040,495,67,0
6041,495,984,0
6042,495,736,0
6043,495,1014,0
6044,495,527,0
6045,495,1109,0
6046,495,1080,0
6047,495,45,0
6048,495,1077,0
6049,495,170,0
6050,495,266,0
6051,495,783,0
6052,495,892,0
6053,495,651,0
6054,495,296,0
6055,495,318,0
6056,495,300,0
6057,495,740,0
6058,495,813,0
6059,495,548,0
6060,500,856,0
6061,500,747,0
6062,500,763,0
6063,500,993,0
6064,500,952,0
6065,500,619,0
6066,500,1118,0
6067,500,983,0
6068,500,907,0
6069,500,679,0
6070,500,481,0
6071,500,586,0
6072,501,633,0
6073,501,238,0
6074,501,216,0
6075,501,724,0
6076,501,935,0
6077,501,646,0
6078,501,295,0
6079,501,994,0
6080,501,218,0
6081,501,450,0
6082,501,217,0
6083,501,395,0
6084,501,643,0
6085,501,352,0
6086,501,649,0
6087,501,1021,0
6088,501,179,0
6089,501,270,0
6090,501,849,0
6091,501,995,0
6092,501,1019,0
6093,501,516,0
6094,501,250,0
6095,501,373,0
6096,501,55,0
6097,501,472,0
6098,502,924,0
6099,502,933,0
6100,502,176,0
6101,502,1009,0
6102,502,767,0
6103,509,66,0
6104,509,132,0
6105,509,537,0
6106,509,922,0
6107,514,753,0
6108,514,178,0
6109,514,834,0
6110,514,996,0
6111,515,0,0
6112,515,681,0
6113,515,758,0
6114,515,1084,0
6115,515,110,0
6116,515,18,0
6117,515,598,0
6118,515,713,0
6119,515,502,0
6120,515,331,0
6121,519,253,0
6122,519,999,0
6123,519,700,0
6124,519,543,0
6125,519,162,0
6126,519,1118,0
6127,519,912,0
6128,519,134,0
6129,522,808,0
6130,524,233,0
6131,524,653,0
6132,524,982,0
6133,524,327,0
6134,524,700,0
6135,524,597,0
6136,524,283,0
6137,525,166,0
6138,527,43,0
6139,527,98,0
6140,527,935,0
6141,527,212,0
6142,527,503,0
6143,528,494,0
6144,528,368,0
6145,528,623,0
6146,528,624,0
6147,528,419,0
6148,528,288,0
6149,528,521,0
6150,528,150,0
6151,528,715,0
6152,528,189,0
6153,528,142,0
6154,528,606,0
6155,528,323,0
6156,532,1050,0
6157,532,513,0
6158,532,502,0
6159,532,166,0
6160,532,847,0
6161,532,531,0
6162,532,7,0
6163,532,716,0
6164,532,641,0
6165,532,325,0
6166,532,497,0
6167,532,117,0
6168,532,653,0
6169,532,725,0
6170,532,410,0
6171,532,398,0
6172,532,897,0
6173,532,559,0
6174,533,703,0
6175,533,950,0
6176,533,341,0
6177,533,778,0
6178,533,886,0
6179,533,901,0
6180,533,568,0
6181,533,94,0
6182,536,733,0
6183,536,564,0
6184,536,507,0
6185,536,849,0
6186,536,269,0
6187,536,634,0
6188,536,425,0
